Config CONFIGURATION_GAME, Key ENABLED_MODS (0x1b8cd1c8), subtype 0, changed
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T7:D1:1T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD1:3S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:2T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:16S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:3T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:14S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:4T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD2:10S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:5T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:17S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:6T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:19S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:7T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:15S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T7:D1:1T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD1:3S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:2T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:16S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:3T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:14S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:4T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD2:10S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:5T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:17S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:6T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:19S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:7T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:15S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T7:D1:1T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD1:3S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:2T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:16S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:3T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:14S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:4T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD2:10S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:5T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:17S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:6T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:19S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:7T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:15S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T2:S5:71_53T9:S11:YieldStringS52:[ICON_Science][COLOR:ResScienceLabelCS]+3[ENDCOLOR] S12:YieldToolTipS114:+1 [ICON_Science] 科技值来自相邻区域。[NEWLINE]+2 [ICON_Science] 科技值来自相邻山脉单元格。S15:CanPlaceToolTipS0:S1:XD2:71S1:YD2:53S2:IdD1:3S3:KeyS15:DISTRICT_CAMPUSS4:TypeS8:DISTRICTS8:CanPlaceB1S5:75_60T9:S11:YieldStringS52:[ICON_Science][COLOR:ResScienceLabelCS]+3[ENDCOLOR] S12:YieldToolTipS129:+2 [ICON_SCIENCE] 科技值来自每个相邻的地热裂缝。[NEWLINE]+1 [ICON_Science] 科技值来自相邻山脉单元格。S15:CanPlaceToolTipS0:S1:XD2:75S1:YD2:60S2:IdD1:5S3:KeyS15:DISTRICT_CAMPUSS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T7:D1:1T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD1:2S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:2T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:15S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:3T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:13S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:4T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:9S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:5T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:16S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:6T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:18S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:7T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:14S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T8:D1:1T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD1:2S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:2T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:15S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:3T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:13S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:4T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:9S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:5T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:16S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:6T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:18S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:7T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:14S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073D1:8T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:3080213S14:TurnsRemainingD2:32S15:TradePathLengthD2:16S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:32S8:CacheKeyS17:1_458758_2_131073
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T1:S5:71_53T9:S11:YieldStringS52:[ICON_Science][COLOR:ResScienceLabelCS]+3[ENDCOLOR] S12:YieldToolTipS114:+1 [ICON_Science] 科技值来自相邻区域。[NEWLINE]+2 [ICON_Science] 科技值来自相邻山脉单元格。S15:CanPlaceToolTipS0:S1:XD2:71S1:YD2:53S2:IdD1:3S3:KeyS15:DISTRICT_CAMPUSS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T8:D1:1T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD1:1S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:2T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:14S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:3T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:12S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:4T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:8S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:5T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:15S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:6T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:17S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:7T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:13S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073D1:8T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:3080213S14:TurnsRemainingD2:31S15:TradePathLengthD2:16S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:32S8:CacheKeyS17:1_458758_2_131073
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T7:D1:1T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:14S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:2T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:12S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:3T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:8S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:4T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:15S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:5T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:17S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:6T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:13S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073D1:7T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:3080213S14:TurnsRemainingD2:31S15:TradePathLengthD2:16S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:32S8:CacheKeyS17:1_458758_2_131073
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T7:D1:1T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:13S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:2T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:11S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:3T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:7S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:4T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:14S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:5T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:16S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:6T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:12S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073D1:7T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:3080213S14:TurnsRemainingD2:30S15:TradePathLengthD2:16S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:32S8:CacheKeyS17:1_458758_2_131073
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T8:D1:1T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:13S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:28S8:CacheKeyS16:1_327684_1_65536D1:2T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:11S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:24S8:CacheKeyS16:1_393221_1_65536D1:3T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:7S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:4T9:S12:OriginCityIDD6:524295S12:TraderUnitIDD7:2555917S14:TurnsRemainingD2:14S15:TradePathLengthD2:10S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:20S8:CacheKeyS16:1_524295_1_65536D1:5T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:2490385S14:TurnsRemainingD2:16S15:TradePathLengthD2:11S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:22S8:CacheKeyS16:1_458758_1_65536D1:6T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:2752528S14:TurnsRemainingD2:12S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:16S8:CacheKeyS17:1_327684_2_131073D1:7T9:S12:OriginCityIDD6:458758S12:TraderUnitIDD7:3080213S14:TurnsRemainingD2:30S15:TradePathLengthD2:16S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:32S8:CacheKeyS17:1_458758_2_131073D1:8T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD2:46S15:TradePathLengthD2:23S16:OriginCityPlayerD1:1S17:DestinationCityIDD6:131073S21:DestinationCityPlayerD1:2S22:OriginalTurnsRemainingD2:46S8:CacheKeyS17:1_262147_2_131073
Config CONFIGURATION_PLAYER, Key WANTS_PAUSE (0x7ab021cb), subtype 1, changed to true
Sent GameConfigurationRebuilt
Sent GameConfigurationRebuilt
Sent GameConfigurationRebuilt
Config CONFIGURATION_UNKNOWN, Key PLAYER_33 (0x012727cc), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_37 (0x064ae3d5), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_62 (0x0b57e31f), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_1 (0x1258ab5e), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_5 (0x15356f47), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_23 (0x183c168d), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_9 (0x1c83236c), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_27 (0x1f51d294), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_52 (0x207ab0dc), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_56 (0x271774c5), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_13 (0x3311454e), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_17 (0x347c8157), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_42 (0x3961819d), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_46 (0x3e0c4584), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_16 (0x437bb1c1), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_12 (0x441675d8), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_47 (0x490b7512), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_43 (0x4e66b10b), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_57 (0x50104453), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_53 (0x577d804a), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_4 (0x62325fd1), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_0 (0x655f9bc8), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_26 (0x6856e202), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_8 (0x6b8413fa), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_22 (0x6f3b261b), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_36 (0x714dd343), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_32 (0x7620175a), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_63 (0x7c50d389), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key MAP_ROOT (0x7dd11279), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_20 (0x81354737), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_24 (0x8658832e), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key GAME_ROOT (0x871d5b63), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_2 (0x8b51fae4), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_6 (0x8c3c3efd), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_28 (0x8feecf05), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_61 (0x925eb2a5), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_38 (0x96f5fe44), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_30 (0x982e7676), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_34 (0x9f43b26f), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_41 (0xa068d027), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_18 (0xa4c39cc6), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_45 (0xa705143e), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_10 (0xaa1814f4), subtype 0, changed to false
Config CONFIGURATION_UNKNOWN, Key PLAYER_14 (0xad75d0ed), subtype 0, changed to false
